id,age,education,occupation,income,mobility,health,life_quality
272824,34,Masters,Adm-clerical,175000,0.482,1,1
272825,41,Bachelors,Sales,195000,0.928,5,10
272826,66,HS-grad,Handlers-cleaners,152000,0.118,2,3
272827,23,Some-college,Other-service,170000,0.956,3,6
272828,49,Doctorate,Tech-support,158000,0.419,1,8
272829,72,Bachelors,Prof-specialty,183000,0.235,4,9
272830,27,HS-grad,Craft-repair,182000,0.631,2,4
272831,68,Doctorate,Exec-managerial,109400,0.955,4,7
272832,73,HS-grad,Handlers-cleaners,16500,0.998,2,6
272833,28,Some-college,Adm-clerical,151000,0.216,2,5
272834,51,Bachelors,Prof-specialty,193000,0.531,1,8
272835,46,Masters,Other-service,195000,0.175,4,3
272836,27,HS-grad,Exec-managerial,186000,0.123,3,9
272837,64,Doctorate,Craft-repair,190000,0.928,5,2
272838,38,Bachelors,Handlers-cleaners,163000,0.685,4,1
272839,62,HS-grad,Other-service,191000,0.946,3,5
272840,53,Some-college,Prof-specialty,170000,0.383,1,9
272841,20,HS-grad,Adm-clerical,17500,0.124,5,8
272842,45,Some-college,Prof-specialty,186000,0.998,4,4
272843,84,Masters,Exec-managerial,175000,0.032,2,6
272844,69,Doctorate,Other-service,164000,0.925,3,2
272845,36,Bachelors,Handlers-cleaners,199000,0.415,5,9
272846,89,Some-college,Exec-managerial,188000,0.193,1,3
272847,24,HS-grad,Other-service,179000,0.587,4,8
272848,55,Some-college,Adm-clerical,172000,0.651,3,6
272849,71,HS-grad,Handlers-cleaners,153000,0.119,5,1
272850,67,Doctorate,Prof-specialty,196000,0.275,2,10
272851,56,HS-grad,Sales,18000,0.124,2,6
272852,66,Some-college,Other-service,178000,0.841,4,5
272853,90,Doctorate,Prof-specialty,164000,0.955,2,9
272854,20,HS-grad,Adm-clerical,196000,0.021,3,2
272855,42,Masters,Exec-managerial,162000,0.638,5,4
272856,67,Bachelors,Prof-specialty,194000,0.109,2,10
272857,85,Some-college,Adm-clerical,172000,0.469,1,6
272858,38,HS-grad,Prof-specialty,181000,0.216,3,3
272859,58,Doctorate,Exec-managerial,186000,0.931,5,1
272860,29,HS-grad,Other-service,199000,0.351,4,9
272861,48,HS-grad,Adm-clerical,17583,0.175,3,7
272862,74,Masters,Prof-specialty,164928,0.925,4,3
272863,59,Doctorate,Exec-managerial,198555,0.983,4,8
272865,86,HS-grad,Sales,162195,0.192,2,1
272866,63,HS-grad,Other-service,193465,0.514,3,2
272867,91,Bachelors,Exec-managerial,155382,0.982,2,9
272869,51,HS-grad,Handlers-cleaners,167221,0.118,1,4
272870,65,Some-college,Prof-specialty,178357,0.893,4,8
272881,25,HS-grad,Other-service,16889,0.235,1,5
272882,57,Bachelors,Exec-managerial,172161,0.509,5,10
272883,29,Some-college,Sales,15488,0.124,3,4
272884,36,Masters,Adm-clerical,18638,0.628,2,9
272885,52,Doctorate,Prof-specialty,172311,0.475,3,6
272886,65,HS-grad,Handlers-cleaners,15679,0.085,1,3
272887,44,Bachelors,Sales,17319,0.583,3,8
272888,60,Bachelors,Prof-specialty,17991,0.941,4,10
272889,67,Some-college,Other-service,15597,0.067,2,7
272890,32,Masters,Exec-managerial,18491,0.351,4,9
272891,38,HS-grad,Adm-clerical,15112,0.151,4,2
272892,63,Some-college,Prof-specialty,157191,0.956,2,6
272895,44,Masters,Exec-managerial,185492,0.638,3,9
272896,67,Bachelors,Handlers-cleaners,181312,0.191,1,1
272897,55,Doctorate,Adm-clerical,195222,0.025,5,6
272898,24,Some-college,Craft-repair,175392,0.425,2,5
272900,36,HS-grad,Exec-managerial,163192,0.569,2,4
272903,52,Bachelors,Exec-managerial,16800,0.235,3,9
272904,22,Doctorate,Adm-clerical,18300,0.109,2,6
272905,79,Masters,Exec-managerial,19200,0.511,5,3
272907,85,Some-college,Handlers-cleaners,15600,0.983,3,9
272909,41,Doctorate,Exec-managerial,17500,0.695,4,6
272910,75,HS-grad,Other-service,16000,0.119,4,5
272911,45,HS-grad,Other-service,156000,0.176,4,4
272912,54,Masters,Exec-managerial,195000,0.115,5,7
272914,73,Some-college,Adm-clerical,168000,0.964,5,3
272915,38,Bachelors,Sales,165000,0.011,1,8
272917,61,Bachelors,Other-service,157000,0.943,3,1
272918,66,HS-grad,Craft-repair,174000,0.196,4,2
272919,85,Masters,Prof-specialty,188000,0.985,5,5
272921,34,Bachelors,Prof-specialty,148900,0.995,2,7
272922,22,HS-grad,Other-service,186500,0.991,4,5
272923,59,Some-college,Sales,175500,0.98,5,10
272924,48,Doctorate,Exec-managerial,173500,0.981,4,7
272925,27,HS-grad,Other-service,198500,0.996,1,8
272926,78,Some-college,Other-service,158500,0.98,4,3
272927,42,Doctorate,Prof-specialty,187500,0.985,5,9
272928,63,Some-college,Sales,196500,0.995,3,1
272929,51,Bachelors,Exec-managerial,178000,0.987,5,6
272930,67,HS-grad,Adm-clerical,184500,0.992,2,4
272941,24,HS-grad,Adm-clerical,15121,0.135,2,7
272942,28,Some-college,Prof-specialty,196511,0.191,3,9
272943,71,Bachelors,Other-service,173191,0.998,5,4
272944,33,Masters,Exec-managerial,185321,0.417,2,6
272945,61,Doctorate,Exec-managerial,198901,0.071,1,3
272946,40,HS-grad,Sales,175231,0.935,4,2
272947,22,Some-college,Prof-specialty,159811,0.426,5,9
272948,51,HS-grad,Adm-clerical,165751,0.513,2,6
272971,65,HS-grad,Other-service,19639,0.351,4,5
272972,56,Bachelors,Prof-specialty,187123,0.913,3,9
272973,79,Some-college,Adm-clerical,151115,0.124,1,7
272974,84,HS-grad,Handlers-cleaners,146819,0.511,3,3
272975,50,Doctorate,Exec-managerial,197333,0.944,4,6
272976,69,Some-college,Craft-repair,157855,0.273,4,8
272977,46,Bachelors,Adm-clerical,170245,0.835,3,3
272978,76,HS-grad,Prof-specialty,193911,0.428,3,4
272979,55,Masters,Exec-managerial,184117,0.419,1,2
272980,85,HS-grad,Other-service,142011,0.234,4,9
272991,40,HS-grad,Adm-clerical,15000,0.133,4,8
272992,57,Some-college,Prof-specialty,180000,0.216,4,10
272994,74,Doctorate,Handlers-cleaners,170000,0.511,2,9
272996,21,Bachelors,Adm-clerical,170000,0.444,2,8
272997,78,Masters,Craft-repair,190000,0.695,4,4
272998,64,Some-college,Prof-specialty,170000,0.982,3,6
272999,29,Doctorate,Exec-managerial,180000,0.421,1,5
273000,68,HS-grad,Handlers-cleaners,150000,0.155,2,3
273001,25,HS-grad,Other-service,145000,,5,9
273002,64,Some-college,Exec-managerial,199999,,4,7
273003,52,Doctorate,Prof-specialty,155000,,4,10
273004,38,HS-grad,Sales,170000,0.5,2,5
273005,48,Masters,Adm-clerical,175000,0.8,3,6
273006,75,HS-grad,Craft-repair,185000,,5,2
273007,29,Some-college,Other-service,160000,0.2,1,3
273009,61,Doctorate,Prof-specialty,195000,,5,8
273010,70,HS-grad,Other-service,150000,0.2,3,9
273051,35,Doctorate,Prof-specialty,172600,,5,7
273052,58,HS-grad,Adm-clerical,144330,,5,8
273053,46,Masters,Exec-managerial,178350,0.8,2,6
273054,85,Bachelors,Handlers-cleaners,185050,,2,2
273055,67,Some-college,Other-service,171610,0.7,5,7
273056,28,Doctorate,Other-service,190320,0.3,2,5
273057,22,HS-grad,Handlers-cleaners,146300,,1,5
273058,76,Some-college,Prof-specialty,174230,,5,1
273059,55,Masters,Adm-clerical,156220,0.2,4,2
273060,48,HS-grad,Exec-managerial,170190,0.2,4,9
273111,19,HS-grad,Other-service,15925,0.231,2,8
273112,46,Doctorate,Prof-specialty,185150,0.011,5,6
273113,55,Some-college,Other-service,164050,0.998,3,2
273114,26,HS-grad,Adm-clerical,156750,0.439,4,5
273115,67,Bachelors,Exec-managerial,172950,0.035,3,6
273116,29,HS-grad,Handlers-cleaners,173350,0.215,1,7
273117,78,HS-grad,Other-service,181150,0.911,4,9
273118,38,Some-college,Adm-clerical,191950,0.492,2,8
273119,35,Masters,Prof-specialty,189950,0.058,4,5
273121,49,HS-grad,Adm-clerical,19050,0.141,5,2
273122,26,Masters,Prof-specialty,164400,0.987,1,8
273123,88,Some-college,Other-service,159200,0.512,4,9
273124,37,HS-grad,Exec-managerial,179800,0.925,3,7
273125,58,Bachelors,Handlers-cleaners,192350,0.391,2,5
273126,69,Bachelors,Adm-clerical,194500,0.853,5,2
273128,23,HS-grad,Other-service,181600,0.231,1,9
273129,76,Masters,Exec-managerial,197800,0.819,3,6
273130,59,Some-college,Adm-clerical,185850,0.542,4,5
273151,39,HS-grad,Other-service,123000,0.0,1,8
273152,27,Some-college,Prof-specialty,150000,0.983,4,6
273153,51,Bachelors,Exec-managerial,205000,0.926,2,9
273155,65,Doctorate,Other-service,192000,0.964,1,5
273156,73,Some-college,Handlers-cleaners,187000,0.151,5,3
273157,59,Masters,Exec-managerial,190000,0.625,2,4
273158,38,HS-grad,Other-service,152000,0.982,5,1
273159,69,Bachelors,Prof-specialty,198000,0.0,4,8
273160,56,HS-grad,Handlers-cleaners,176000,0.951,1,9
273161,22,HS-grad,Other-service,15480,0.017,3,7
273163,75,Bachelors,Exec-managerial,187400,0.123,5,7
273164,38,Masters,Prof-specialty,184340,0.421,3,8
273165,57,Some-college,Adm-clerical,162500,0.851,3,7
273166,49,HS-grad,Sales,145120,0.189,4,5
273167,61,Doctorate,Exec-managerial,197100,0.695,5,9
273168,27,HS-grad,Handlers-cleaners,15440,0.511,1,6
273169,70,Doctorate,Prof-specialty,199720,0.025,5,9
273170,33,Masters,Exec-managerial,178740,0.941,4,10
273171,42,HS-grad,Prof-specialty,19260,0.124,4,6
273172,32,Some-college,Adm-clerical,16952,0.845,2,4
273173,78,Bachelors,Exec-managerial,18500,0.111,5,6
273175,62,Masters,Exec-managerial,19221,0.123,3,3
273176,29,HS-grad,Prof-specialty,18275,0.456,1,2
273177,41,Bachelors,Exec-managerial,18655,0.231,2,7
273179,25,Masters,Adm-clerical,16534,0.982,3,6
273181,49,HS-grad,Adm-clerical,15600,0.127,3,2
273182,72,Bachelors,Exec-managerial,199100,0.999,5,9
273183,28,Doctorate,Prof-specialty,182200,0.025,4,8
273184,85,Some-college,Other-service,15500,0.625,2,6
273185,38,Some-college,Handlers-cleaners,17500,0.125,3,3
273186,54,HS-grad,Other-service,16800,0.875,1,5
273187,65,Masters,Exec-managerial,192000,0.875,5,10
273188,80,Bachelors,Adm-clerical,181500,0.25,2,1
273189,46,Doctorate,Exec-managerial,193600,0.312,5,4
273190,29,Bachelors,Other-service,188400,0.941,3,8
273221,29,Doctorate,Adm-clerical,172800,0.195,3,4
273222,63,Some-college,Handlers-cleaners,179500,0.115,2,7
273223,44,Bachelors,Exec-managerial,163300,0.982,5,6
273224,78,Masters,Prof-specialty,195600,0.531,3,9
273225,25,HS-grad,Other-service,186100,0.319,4,2
273226,67,Some-college,Exec-managerial,168300,0.417,1,8
273227,56,Doctorate,Adm-clerical,170500,0.625,5,3
273229,72,HS-grad,Prof-specialty,197800,0.178,1,7
273230,40,Some-college,Other-service,161900,0.511,4,9
273231,25,HS-grad,Other-service,19500,0.235,2,7
273232,71,Doctorate,Prof-specialty,157200,0.998,2,3
273233,43,Bachelors,Exec-managerial,153500,0.113,4,2
273234,55,Some-college,Other-service,173700,0.191,4,6
273235,29,Bachelors,Sales,182400,0.419,2,4
273236,64,HS-grad,Machine-op-inspct,168200,0.531,1,5
273237,57,Some-college,Adm-clerical,166900,0.821,5,2
273238,39,Masters,Prof-specialty,172600,0.311,1,3
273239,61,HS-grad,Handlers-cleaners,164400,0.061,2,8
273251,35,HS-grad,Adm-clerical,17500,0.124,3,7
273252,56,Some-college,Sales,172000,0.901,2,6
273253,21,Doctorate,Exec-managerial,195000,0.531,5,9
273254,71,HS-grad,Other-service,183000,0.213,4,2
273255,85,Bachelors,Prof-specialty,189000,0.982,3,3
273256,46,Masters,Handlers-cleaners,165000,0.117,2,1
273257,62,Some-college,Other-service,180000,0.623,1,4
273258,78,Doctorate,Adm-clerical,183000,0.511,4,10
273259,31,Bachelors,Exec-managerial,190000,0.819,5,9
273260,19,HS-grad,Sales,179000,0.947,1,6
273261,38,HS-grad,Other-service,15000,0.0,1,2
273264,51,Masters,Prof-specialty,170000,0.01,1,9
273265,59,Bachelors,Handlers-cleaners,17500,0.06,5,3
273267,38,HS-grad,Adm-clerical,15000,0.08,2,9
273269,53,Bachelors,Machine-op-inspct,168000,0.03,1,6
273270,60,Masters,Adm-clerical,142000,0.04,2,8
273271,65,HS-grad,Adm-clerical,17170,0.155,3,8
273272,79,Bachelors,Prof-specialty,196120,0.995,3,6
273273,64,Doctorate,Exec-managerial,198000,0.175,4,5
273274,57,HS-grad,Other-service,192000,0.725,1,3
273275,70,Bachelors,Prof-specialty,165000,0.625,2,7
273276,84,Some-college,Adm-clerical,175000,0.075,4,8
273277,69,Some-college,Other-service,194000,0.425,2,5
273278,61,Doctorate,Exec-managerial,188000,0.875,3,7
273279,80,HS-grad,Adm-clerical,160000,0.675,3,4
273280,66,Doctorate,Prof-specialty,190000,0.125,3,9
273281,34,Bachelors,Prof-specialty,18000,0.123,2,7
273282,24,HS-grad,Other-service,17000,0.985,2,3
273283,61,Some-college,Handlers-cleaners,197000,0.411,4,6
273285,58,Doctorate,Sales,16500,0.123,5,8
273286,44,Some-college,Adm-clerical,196000,0.985,4,1
273287,71,Bachelors,Prof-specialty,194000,0.411,3,4
273288,28,HS-grad,Other-service,17500,0.419,2,7
273290,46,Bachelors,Craft-repair,168000,0.985,5,5
273291,36,Some-college,Adm-clerical,15000,,5,1
273292,53,Bachelors,Sales,18000,0.6,2,9
273294,72,Masters,Other-service,22000,0.1,3,8
273295,41,HS-grad,Other-service,17000,0.2,1,10
273296,64,Some-college,Other-service,20000,0.5,5,6
273298,55,Bachelors,Exec-managerial,16000,0.8,1,2
273300,61,Doctorate,Sales,22000,0.9,5,1
273301,46,HS-grad,Other-service,159600,0.213,2,5
273302,85,Some-college,Exec-managerial,167950,0.845,4,3
273306,59,Some-college,Exec-managerial,193850,0.517,2,7
273307,23,Some-college,Handlers-cleaners,152120,0.281,4,9
273308,41,Bachelors,Other-service,173100,0.819,3,5
273309,67,HS-grad,Prof-specialty,187770,0.953,3,2
273310,52,Bachelors,Sales,154480,0.145,4,5
273332,59,Masters,Exec-managerial,180000,0.998,4,2
273333,34,Doctorate,Prof-specialty,120000,0.995,3,3
273334,50,HS-grad,Adm-clerical,22000,0.989,2,4
273335,61,Some-college,Sales,15000,0.994,3,5
273336,68,HS-grad,Handlers-cleaners,35000,0.998,3,5
273338,73,Masters,Exec-managerial,220000,0.995,2,2
273339,58,Doctorate,Prof-specialty,30000,0.995,4,1
273340,42,Bachelors,Exec-managerial,200000,0.991,1,2
273341,38,HS-grad,Other-service,20000,0.108,3,2
273342,48,Some-college,Adm-clerical,17800,0.489,4,4
273343,71,Doctorate,Exec-managerial,143000,0.913,5,6
273344,28,HS-grad,Handlers-cleaners,16800,0.245,5,9
273345,42,Bachelors,Prof-specialty,161000,0.695,2,10
273346,65,Some-college,Sales,18500,0.425,4,8
273347,50,Masters,Exec-managerial,181000,0.581,1,7
273348,58,Some-college,Other-service,142000,0.951,5,1
273349,46,HS-grad,Sales,159000,0.193,3,3
273350,61,Doctorate,Prof-specialty,177000,0.119,2,10
273362,29,Masters,Prof-specialty,193489,0.891,3,8
273365,49,Some-college,Adm-clerical,171135,0.369,4,2
273366,55,Doctorate,Exec-managerial,199923,0.915,4,6
273367,41,Bachelors,Exec-managerial,194235,0.631,1,1
273368,61,HS-grad,Other-service,16151,0.259,3,5
273369,59,Bachelors,Prof-specialty,193489,0.123,5,9
273370,30,Some-college,Adm-clerical,181159,0.741,2,4
273381,22,HS-grad,Adm-clerical,159000,0.444,2,8
273382,31,Masters,Prof-specialty,196000,0.813,3,4
273383,78,Doctorate,Exec-managerial,154000,0.123,5,10
273384,63,Some-college,Machine-op-inspct,187000,0.987,1,9
273385,46,Bachelors,Handlers-cleaners,162000,0.511,4,2
273386,90,Bachelors,Other-service,199000,0.625,3,5
273387,59,HS-grad,Adm-clerical,185000,0.219,4,7
273388,27,Doctorate,Sales,170000,0.893,2,3
273389,72,Some-college,Prof-specialty,195000,0.428,5,1
273390,48,HS-grad,Other-service,181000,0.976,3,9
273393,58,Doctorate,Exec-managerial,197500,0.333,4,3
273394,45,HS-grad,Handlers-cleaners,17700,0.625,5,7
273395,62,Masters,Prof-specialty,167500,0.25,1,6
273396,27,Some-college,Other-service,15200,0.75,3,10
273397,39,HS-grad,Sales,15110,0.5,3,2
273398,67,Doctorate,Adm-clerical,198100,0.25,2,9
273400,33,HS-grad,Other-service,17620,0.25,5,4
273401,45,HS-grad,Adm-clerical,19748,0.351,4,4
273402,76,Masters,Prof-specialty,189921,0.109,2,6
273403,64,Doctorate,Exec-managerial,198911,0.493,4,8
273404,82,Some-college,Other-service,175011,0.956,2,4
273405,38,HS-grad,Adm-clerical,196419,0.213,3,6
273406,85,HS-grad,Machine-op-inspct,170811,0.135,5,6
273407,54,Doctorate,Adm-clerical,193821,0.469,1,7
273408,67,Bachelors,Prof-specialty,187911,0.945,3,9
273409,91,Masters,Other-service,192211,0.628,4,7
273410,28,HS-grad,Prof-specialty,186211,0.192,4,8
273411,59,HS-grad,Other-service,15411,0.117,4,7
273412,68,Bachelors,Exec-managerial,187411,0.841,2,8
273413,57,Some-college,Adm-clerical,174311,0.234,2,6
273415,54,HS-grad,Handlers-cleaners,168111,0.853,3,6
273416,71,Masters,Other-service,151311,0.111,2,8
273417,63,HS-grad,Adm-clerical,181111,0.982,1,5
273418,48,Bachelors,Prof-specialty,195111,0.519,3,9
273419,75,Some-college,Exec-managerial,183211,0.625,1,8
273420,29,Bachelors,Adm-clerical,163011,0.941,4,7
273441,65,Doctorate,Exec-managerial,148000,0.124,2,5
273442,29,Some-college,Handlers-cleaners,172000,0.511,5,2
273443,46,HS-grad,Other-service,153000,0.231,4,3
273444,67,Bachelors,Prof-specialty,196000,0.942,4,8
273445,58,Masters,Adm-clerical,191000,0.625,1,9
273446,75,HS-grad,Exec-managerial,178000,0.025,1,3
273447,52,Some-college,Craft-repair,169000,0.853,5,4
273448,27,Doctorate,Prof-specialty,198000,0.517,3,6
273449,63,Some-college,Adm-clerical,158000,0.109,2,1
273450,41,Bachelors,Exec-managerial,193000,0.935,5,5
273451,26,HS-grad,Exec-managerial,168000,0.235,2,4
273452,49,Some-college,Prof-specialty,196000,0.011,3,9
273453,67,Bachelors,Handlers-cleaners,186000,0.948,5,6
273454,75,Doctorate,Adm-clerical,152000,0.145,3,7
273455,83,Some-college,Exec-managerial,172000,0.569,4,8
273456,58,HS-grad,Craft-repair,164000,0.382,2,2
273457,85,Masters,Other-service,178000,0.921,1,9
273458,64,Doctorate,Prof-specialty,198000,0.516,4,3
273459,71,Some-college,Adm-clerical,158000,0.935,3,9
273460,40,Masters,Tech-support,199000,0.119,5,5
273511,28,HS-grad,Sales,18000,0.213,4,3
273513,75,Doctorate,Other-service,19900,0.142,2,7
273514,68,Some-college,Exec-managerial,19200,0.509,5,6
273515,22,HS-grad,Handlers-cleaners,17800,0.678,1,1
273516,41,Some-college,Adm-clerical,18700,0.427,4,9
273517,51,Bachelors,Exec-managerial,19400,0.831,3,5
273518,62,HS-grad,Other-service,16500,0.194,2,2
273519,33,Some-college,Prof-specialty,19000,0.621,5,8
273520,53,Doctorate,Exec-managerial,19500,0.479,4,10
273521,19,Some-college,Other-service,17143,0.151,5,5
273522,56,HS-grad,Prof-specialty,158000,0.999,1,2
273523,63,Bachelors,Sales,194000,0.025,4,1
273524,88,Doctorate,Exec-managerial,190000,0.111,1,8
273525,44,HS-grad,Adm-clerical,175000,0.499,4,9
273526,72,Some-college,Machine-op-inspct,178000,0.875,2,4
273527,29,Bachelors,Exec-managerial,157000,0.333,3,7
273528,46,Doctorate,Prof-specialty,165000,0.25,3,10
273530,41,Some-college,Other-service,169000,0.125,5,6
273531,31,HS-grad,Adm-clerical,19338,0.025,2,4
273532,71,Doctorate,Prof-specialty,197855,0.941,3,9
273534,42,Bachelors,Exec-managerial,194782,0.623,4,8
273535,51,HS-grad,Other-service,15122,0.854,4,5
273536,66,Some-college,Adm-clerical,16393,0.189,2,4
273537,58,Bachelors,Sales,18539,0.528,5,2
273538,85,HS-grad,Prof-specialty,15591,0.935,3,1
273539,22,Doctorate,Exec-managerial,18697,0.418,1,8
273540,38,Bachelors,Other-service,17927,0.689,3,9
273542,31,Masters,Prof-specialty,165000,0.999,3,4
273543,73,Doctorate,Exec-managerial,189000,0.495,2,7
273545,56,Some-college,Other-service,185000,0.111,3,8
273546,50,Doctorate,Exec-managerial,198000,0.998,4,8
273547,48,Bachelors,Handlers-cleaners,169000,0.191,2,2
273548,62,HS-grad,Adm-clerical,180000,0.432,3,7
273549,27,Bachelors,Prof-specialty,172000,0.875,1,3
273550,79,Doctorate,Tech-support,195000,0.055,5,9
273581,55,HS-grad,Other-service,18420,0.161,3,6
273582,53,Masters,Prof-specialty,19055,0.946,3,5
273583,79,HS-grad,Adm-clerical,17400,0.013,4,5
273584,73,Doctorate,Exec-managerial,18700,0.528,5,1
273585,62,Some-college,Handlers-cleaners,18415,0.625,4,3
273586,65,HS-grad,Exec-managerial,18245,0.528,5,5
273587,72,HS-grad,Machine-op-inspct,17275,0.313,3,8
273588,57,HS-grad,Sales,18300,0.391,1,2
273589,60,HS-grad,Prof-specialty,19210,0.031,4,3
273590,75,Some-college,Other-service,16350,0.094,1,2
273591,42,HS-grad,Adm-clerical,16500,0.125,3,4
273592,81,Some-college,Exec-managerial,175000,0.625,2,9
273594,45,Bachelors,Other-service,135000,0.875,3,3
273595,73,Masters,Prof-specialty,180000,0.625,5,10
273596,25,Doctorate,Adm-clerical,15500,0.125,3,8
273598,62,Bachelors,Exec-managerial,185000,0.875,5,10
273599,55,Masters,Prof-specialty,182000,0.125,1,2
273601,43,Doctorate,Prof-specialty,144000,0.133,2,7
273602,38,HS-grad,Handlers-cleaners,17500,0.143,3,6
273603,59,Some-college,Adm-clerical,155000,0.0,4,4
273604,28,Bachelors,Exec-managerial,162000,0.876,5,9
273605,69,HS-grad,Machine-op-inspct,196000,0.941,1,2
273606,41,Some-college,Other-service,163000,0.421,5,7
273607,19,Masters,Prof-specialty,158000,0.155,2,3
273608,62,Doctorate,Exec-managerial,186000,0.569,4,9
273609,55,Some-college,Adm-clerical,157000,0.025,3,1
273610,67,HS-grad,Other-service,182000,0.111,2,5
273611,52,HS-grad,Adm-clerical,19986,0.225,4,6
273612,25,Some-college,Exec-managerial,174999,0.011,3,8
273613,41,Masters,Sales,162444,0.923,5,3
273614,86,Bachelors,Other-service,192191,0.513,1,7
273615,48,Doctorate,Prof-specialty,151119,0.395,5,4
273616,77,HS-grad,Machine-op-inspct,192011,0.841,3,5
273617,22,Some-college,Tech-support,151919,0.531,2,3
273618,39,Some-college,Prof-specialty,158449,0.911,4,8
273619,69,Bachelors,Adm-clerical,193011,0.011,2,10
273620,56,Masters,Exec-managerial,179489,0.295,4,2
273621,31,Some-college,Prof-specialty,192000,0.129,1,2
273622,29,HS-grad,Other-service,191000,0.655,3,3
273623,66,Masters,Exec-managerial,185000,0.175,2,8
273624,34,Bachelors,Adm-clerical,195000,0.823,4,9
273625,49,Doctorate,Prof-specialty,177000,0.425,1,1
273626,38,Some-college,Sales,193000,0.853,4,8
273627,54,HS-grad,Other-service,169000,0.317,2,3
273628,27,Some-college,Exec-managerial,197000,0.625,3,5
273629,65,HS-grad,Adm-clerical,171000,0.059,4,2
273630,24,Bachelors,Prof-specialty,199000,0.983,2,9
273631,75,HS-grad,Sales,172000,0.0,5,6
273632,84,Masters,Adm-clerical,170000,0.001,2,2
273633,38,Bachelors,Exec-managerial,196000,0.002,1,5
273634,64,Some-college,Handlers-cleaners,186000,0.003,5,4
273635,54,Doctorate,Prof-specialty,180000,0.004,4,3
273636,29,HS-grad,Other-service,167000,0.005,2,6
273637,42,Masters,Adm-clerical,173000,0.006,3,9
273638,70,Bachelors,Sales,199000,0.007,1,2
273639,18,Some-college,Sales,158000,0.008,5,1
273640,82,HS-grad,Other-service,174000,0.009,4,7
273641,23,HS-grad,Other-service,15600,0.225,1,7
273642,47,Masters,Exec-managerial,185000,0.999,2,8
273643,72,Bachelors,Sales,197000,0.875,3,2
273644,36,Doctorate,Prof-specialty,169000,0.781,4,9
273645,27,HS-grad,Adm-clerical,175000,0.625,5,6
273646,78,Some-college,Handlers-cleaners,161000,0.999,2,8
273647,52,Doctorate,Other-service,156000,0.5,3,1
273648,67,Bachelors,Exec-managerial,177000,0.5,4,5
273649,31,Masters,Craft-repair,190000,0.875,5,9
273650,84,Some-college,Prof-specialty,193000,0.25,1,2
273651,25,Doctorate,Exec-managerial,196000,0.998,3,5
273652,71,Bachelors,Prof-specialty,151000,0.911,5,3
273653,51,Masters,Other-service,163000,0.111,3,2
273654,28,HS-grad,Sales,164000,0.555,2,6
273655,86,Some-college,Adm-clerical,195000,0.123,1,9
273656,38,Doctorate,Prof-specialty,168000,0.822,4,7
273657,55,Some-college,Handlers-cleaners,158000,0.627,2,1
273658,41,Masters,Exec-managerial,173000,0.955,5,8
273659,71,Bachelors,Other-service,187000,0.493,3,6
273660,92,HS-grad,Prof-specialty,174000,0.934,4,2
273661,28,HS-grad,Other-service,134500,0.142,3,8
273662,35,Some-college,Exec-managerial,184500,0.991,5,6
273663,55,Masters,Adm-clerical,195000,0.035,1,2
273664,72,Doctorate,Prof-specialty,197500,0.998,4,10
273665,29,HS-grad,Other-service,183000,0.115,2,7
273666,41,Bachelors,Exec-managerial,161000,0.947,5,9
273667,67,HS-grad,Adm-clerical,169000,0.528,4,5
273668,59,Some-college,Prof-specialty,182000,0.683,2,3
273669,38,Doctorate,Other-service,173500,0.926,5,4
273670,50,HS-grad,Sales,157500,0.419,1,6
273671,42,HS-grad,Other-service,19255,0.142,4,8
273672,47,Some-college,Sales,18479,0.973,4,6
273673,31,Doctorate,Prof-specialty,198999,0.025,5,9
273675,60,Some-college,Adm-clerical,18932,0.492,1,10
273676,33,Bachelors,Prof-specialty,19395,0.835,4,5
273677,58,HS-grad,Other-service,19893,0.059,3,4
273678,38,Some-college,Other-service,18489,0.111,4,8
273679,49,Doctorate,Prof-specialty,19799,0.943,5,9
273680,41,HS-grad,Adm-clerical,19111,0.118,1,5
273682,65,Bachelors,Prof-specialty,18775,0.113,4,5
273684,53,Masters,Exec-managerial,19691,0.444,5,1
273685,62,HS-grad,Machine-op-inspct,15595,0.0,2,8
273686,71,Doctorate,Adm-clerical,18193,0.995,3,6
273687,51,Bachelors,Other-service,15125,0.108,1,3
273688,79,Bachelors,Exec-managerial,19381,0.005,5,5
273689,44,HS-grad,Adm-clerical,18029,0.124,2,9
273690,58,HS-grad,Sales,15635,0.989,3,6
273691,49,HS-grad,Sales,34500,0.124,1,5
273692,75,Bachelors,Prof-specialty,169000,0.944,3,7
273693,54,Masters,Adm-clerical,154000,0.527,5,6
273694,42,HS-grad,Adm-clerical,19200,0.011,4,9
273695,85,Some-college,Handlers-cleaners,156000,0.989,5,3
273696,55,Doctorate,Exec-managerial,166000,0.234,5,8
273698,58,HS-grad,Other-service,197000,0.841,5,6
273699,68,Some-college,Prof-specialty,170000,0.479,4,1
273700,29,HS-grad,Other-service,156000,0.926,2,5
273721,55,Doctorate,Adm-clerical,159000,0.128,4,3
273722,46,Some-college,Exec-managerial,178000,0.961,3,8
273723,85,HS-grad,Prof-specialty,181000,0.025,1,9
273724,62,Masters,Handlers-cleaners,197000,0.528,2,1
273725,71,Bachelors,Tech-support,155000,0.475,5,5
273727,77,HS-grad,Other-service,157000,0.123,1,6
273728,57,Some-college,Exec-managerial,167000,0.895,4,2
273729,83,HS-grad,Prof-specialty,184000,0.685,3,8
