id,age,education,occupation,income,mobility,health,life_quality
242331,43,Doctorate,Prof-specialty,137000,0.998,3,7
52725,82,HS-grad,Other-service,162000,0.495,3,1
284827,35,HS-grad,Adm-clerical,17395,0.193,1,3
352417,41,Some-college,Adm-clerical,19195,0.157,4,7
219890,49,Some-college,Adm-clerical,18455,0.911,2,7
186666,50,Bachelors,Exec-managerial,170755,0.855,2,6
233698,59,Some-college,Other-service,162400,0.683,3,9
357793,28,HS-grad,Handlers-cleaners,196191,0.419,2,3
245325,27,HS-grad,Handlers-cleaners,172333,0.493,3,4
67360,49,Doctorate,Prof-specialty,171000,0.569,4,9
111489,62,Bachelors,Exec-managerial,169000,0.467,3,5
2909,71,Doctorate,Prof-specialty,19500,0.638,4,9
179275,65,Bachelors,Exec-managerial,170000,0.442,3,5
347710,29,Masters,Other-service,151199,0.500,4,8
195476,29,HS-grad,Handlers-cleaners,181109,0.275,5,3
316381,23,HS-grad,Adm-clerical,17383,0.128,3,6
372950,70,Bachelors,Sales,168179,0.249,4,8
139230,76,Masters,Other-service,185100,0.144,4,3
223756,41,Masters,Prof-specialty,173500,0.142,5,9
371002,58,Doctorate,Adm-clerical,180000,0.949,2,5
353657,44,HS-grad,Handlers-cleaners,179000,0.143,1,7
282722,73,Some-college,Prof-specialty,155667,0.998,3,9
321415,67,Some-college,Adm-clerical,197956,0.998,1,3
191525,48,Bachelors,Adm-clerical,180000,0.021,1,8
83554,81,Masters,Prof-specialty,191999,0.531,4,9
147752,82,HS-grad,Sales,16800,0.955,3,5
153701,38,Bachelors,Prof-specialty,154000,0.113,5,9
277440,35,HS-grad,Adm-clerical,178000,0.959,4,3
318027,42,Masters,Prof-specialty,151700,0.123,3,1
351993,53,Some-college,Other-service,155151,0.059,5,8
386033,23,Masters,Prof-specialty,199000,0.001,3,7
15955,63,Masters,Prof-specialty,192500,0.219,3,5
342386,55,Some-college,Handlers-cleaners,16800,0.469,2,5
236143,82,HS-grad,Prof-specialty,169000,0.695,3,9
219060,65,HS-grad,Sales,166000,0.942,5,9
260543,48,Some-college,Handlers-cleaners,18151,0.555,4,3
189166,61,HS-grad,Machine-op-inspct,18000,0.100,2,7
80594,83,HS-grad,Handlers-cleaners,15000,1.000,1,8
28812,56,Some-college,Prof-specialty,153000,0.813,4,8
252085,54,Masters,Other-service,18455,0.509,2,7
297810,29,Some-college,Sales,185000,0.693,4,7
74861,58,HS-grad,Adm-clerical,16900,0.161,4,8
67101,22,Doctorate,Prof-specialty,171625,0.157,2,8
93891,32,HS-grad,Prof-specialty,179975,0.144,5,7
287526,57,Some-college,Exec-managerial,15270,0.928,5,2
177944,49,HS-grad,Prof-specialty,15100,0.741,1,4
96033,88,Doctorate,Exec-managerial,165000,0.000,1,5
304894,80,Some-college,Sales,193491,0.426,3,3
150646,89,Bachelors,Other-service,164000,0.421,4,9
288207,92,HS-grad,Other-service,18700,0.275,2,2
311657,22,HS-grad,Other-service,18065,0.216,2,6
11480,77,Doctorate,Prof-specialty,171000,0.512,5,10
332962,45,Bachelors,Exec-managerial,157000,0.955,2,10
53962,67,Masters,Prof-specialty,196444,0.113,3,10
331893,89,Doctorate,Other-service,157219,0.625,4,9
366285,81,Bachelors,Other-service,166000,0.998,3,8
196528,48,Doctorate,Exec-managerial,184899,0.235,2,7
211976,49,Some-college,Exec-managerial,153000,0.982,4,9
245649,57,Bachelors,Exec-managerial,177800,0.013,2,7
37420,28,Some-college,Prof-specialty,15523,0.961,4,5
2564,68,Bachelors,Exec-managerial,17498,0.527,2,8
97106,24,HS-grad,Handlers-cleaners,165000,0.985,2,9
368897,63,HS-grad,Adm-clerical,160000,0.689,4,6
194958,30,HS-grad,Handlers-cleaners,190000,0.777,1,9
210074,61,Bachelors,Other-service,140000,0.511,1,7
250387,48,HS-grad,Tech-support,198000,0.219,3,8
224581,25,HS-grad,Adm-clerical,20000,0.231,3,7
265016,58,HS-grad,Adm-clerical,19633,0.945,3,8
118613,65,Doctorate,Exec-managerial,180000,0.058,2,2
8632,44,HS-grad,Adm-clerical,17500,0.926,4,6
62148,60,HS-grad,Other-service,162191,0.275,3,4
50662,64,Masters,Prof-specialty,16500,0.905,4,3
216261,24,HS-grad,Other-service,21575,0.143,4,7
4629,67,Doctorate,Exec-managerical,198000,0.261,2,5
46981,45,HS-grad,Exec-managerial,169000,0.161,5,8
172409,55,HS-grad,Handlers-cleaners,181011,0.823,3,9
33574,60,Some-college,Sales,158000,0.983,5,3
190457,38,HS-grad,Adm-clerical,181550,0.119,3,2
394171,46,Doctorate,Prof-specialty,191000,0.083,2,4
330465,73,HS-grad,Machine-op-inspct,159000,0.518,3,5
272864,71,Some-college,Other-service,172475,0.421,5,6
395744,52,Bachelors,Sales,167000,0.928,3,9
120026,61,Some-college,Handlers-cleaners,16000,0.000,3,10
345875,75,Bachelors,Machine-op-inspct,151000,0.118,2,6
308367,62,HS-grad,Exec-managerial,168800,0.955,3,8
58810,46,Doctorate,Other-service,171000,0.286,4,9
184095,38,HS-grad,Adm-clerical,156000,0.876,4,7
125075,59,Some-college,Other-service,189000,0.169,4,9
372438,50,Some-college,Other-service,172000,0.513,3,4
281126,29,HS-grad,Other-service,17000,0.119,3,6
158933,54,HS-grad,Adm-clerical,184950,0.222,3,2
182506,49,Doctorate,Other-service,200000,0.215,5,10
11463,57,Doctorate,Exec-managerial,191400,0.016,4,7
40801,50,HS-grad,Adm-clerical,16000,0.115,4,8
240770,58,Bachelors,Adm-clerical,180666,0.946,1,10
371684,56,Doctorate,Exec-managerial,187331,0.118,3,3
313336,81,Some-college,Exec-managerial,145000,0.531,3,2
40237,45,Some-college,Tech-support,195000,0.509,5,9
123818,45,HS-grad,Adm-clerical,16000,0.118,1,3
165032,83,HS-grad,Adm-clerical,16629,0.987,4,9
148253,83,Some-college,Adm-clerical,180000,0.191,2,3
349956,23,Masters,Prof-specialty,176415,0.211,4,7
214098,35,Bachelors,Other-service,179440,0.109,3,9
380221,43,Some-college,Adm-clerical,18550,0.123,3,6
278504,29,HS-grad,Handlers-cleaners,154998,0.925,2,4
88963,44,Some-college,Other-service,153800,0.949,4,9
230178,19,HS-grad,Other-service,143700,0.933,2,5
248016,62,Doctorate,Exec-managerial,159000,0.775,5,3
366942,53,Masters,Exec-managerial,187200,0.854,4,5
142797,55,Some-college,Adm-clerical,158000,0.623,1,7
146700,28,Masters,Exec-managerial,19369,0.661,3,4
3449,59,HS-grad,Handlers-cleaners,160000,0.335,4,8
240311,45,HS-grad,Sales,134000,0.142,3,8
142589,28,Some-college,Exec-managerial,195000,0.278,4,3
49065,53,HS-grad,Adm-clerical,199000,0.600,3,6
179235,91,HS-grad,Sales,148444,0.219,1,1
362863,63,Some-college,Adm-clerical,185000,0.395,3,4
362091,36,HS-grad,Sales,17000,0.105,4,2
175275,46,Some-college,Other-service,192000,0.195,2,7
147065,53,Masters,Prof-specialty,154500,0.628,3,5
129436,46,Doctorate,Exec-managerial,18200,0.511,2,6
203682,71,HS-grad,Prof-specialty,171000,0.234,4,7
248908,71,HS-grad,Exec-managerial,170551,0.982,5,7
338201,44,HS-grad,Adm-clerical,15500,0.142,4,4
53260,62,HS-grad,Other-service,19994,0.375,5,8
248928,46,HS-grad,Sales,170000,0.269,2,7
223761,24,HS-grad,Adm-clerical,123456,0.127,2,7
180902,33,HS-grad,Other-service,168500,0.145,2,4
52996,23,Masters,Craft-repair,16813,0.951,4,8
90756,56,Doctorate,Exec-managerial,157000,0.517,2,6
108487,54,HS-grad,Other-service,17500,0.612,1,1
11001,40,Doctorate,Adm-clerical,196400,0.109,4,7
302636,78,HS-grad,Craft-repair,19400,0.895,3,8
243892,77,Doctorate,Adm-clerical,179912,0.311,4,8
84117,75,Masters,Adm-clerical,182250,0.456,3,2
166559,53,HS-grad,Handlers-cleaners,19422,0.142,5,6
391117,40,HS-grad,Sales,16400,0.500,5,6
144886,32,Bachelors,Adm-clerical,180000,0.982,1,5
135831,68,Doctorate,Exec-managerial,100000,0.127,2,2
227949,19,Bachelors,Other-service,152000,0.841,5,9
323350,71,Some-college,Prof-specialty,19479,0.419,1,6
77693,61,Bachelors,Handlers-cleaners,15100,0.213,1,6
11048,48,HS-grad,Mach-op-inspct,16993,0.083,2,8
387751,40,HS-grad,Other-service,15751,0.118,4,5
399482,31,Bachelors,Prof-specialty,200000,0.700,1,8
350008,66,Bachelors,Exec-managerial,174444,0.528,2,6
27147,82,HS-grad,Sales,171450,0.625,4,6
67479,41,Some-college,Other-service,18800,0.982,1,4
163405,68,Some-college,Other-service,192000,0.509,1,7
133322,75,Masters,Exec-managerial,173441,0.823,2,3
14285,58,Doctorate,Exec-managerial,18500,0.982,5,9
176966,41,Some-college,Other-service,158000,0.685,2,2
249138,38,HS-grad,Other-service,150000,0.135,3,2
312266,72,Some-college,Handlers-cleaners,175000,0.633,3,4
338928,48,Some-college,Exec-managerial,169000,0.853,4,9
86451,64,Doctorate,Prof-specialty,169000,0.143,4,8
36100,70,Bachelors,Adm-clerical,19300,0.000,4,2
253530,58,Some-college,Other-service,195770,0.459,2,9
169231,23,HS-grad,Adm-clerical,15996,0.191,4,6
29700,41,Masters,Craft-repair,19992,0.193,4,8
38385,73,Doctorate,Sales,155789,0.019,2,1
208084,58,Doctorate,Prof-specialty,182419,0.983,3,9
236435,41,Doctorate,Adm-clerical,168189,0.011,5,3
232440,46,Masters,Handlers-cleaners,162000,0.685,4,6
221558,62,Bachelors,Exec-managerial,154600,0.194,3,5
393925,56,Bachelors,Exec-managerial,160000,0.134,2,5
161807,48,Bachelors,Exec-managerial,180000,0.849,4,6
344028,72,Some-college,Exec-managerial,184000,0.511,2,6
168775,28,HS-grad,Prof-specialty,187000,0.191,5,7
293884,22,HS-grad,Handlers-cleaners,19118,0.123,3,8
360356,31,HS-grad,Other-service,18600,0.991,5,5
181790,81,HS-grad,Adm-clerical,194415,0.071,1,2
264518,85,HS-grad,Other-service,15671,0.335,1,6
393930,71,HS-grad,Prof-specialty,180000,0.134,2,6
319301,31,HS-grad,Other-service,19895,0.333,2,8
169875,50,Some-college,Other-service,174725,0.528,4,9
396455,54,Bachelors,Other-service,195421,0.953,3,6
360104,55,Doctorate,Prof-specialty,196444,0.000,2,3
353758,53,Bachelors,Exec-managerial,199900,0.675,1,10
17941,24,HS-grad,Other-service,18691,0.155,2,1
296618,65,Masters,Prof-specialty,173000,0.111,5,3
160546,85,HS-grad,Handlers-cleaners,172000,0.952,1,2
120676,75,Doctorate,Other-service,199000,,5,9
192136,47,Bachelors,Adm-clerical,185000,0.191,2,7
42250,42,Bachelors,Other-service,15523,0.111,1,4
252767,49,Masters,Handlers-cleaners,184400,0.115,3,6
245958,65,HS-grad,Adm-clerical,195840,0.000,4,1
199019,42,Masters,Tech-support,189000,0.673,4,7
69249,29,HS-grad,Tech-support,19100,0.965,1,1
396153,64,Doctorate,Exec-managerial,200000,0.051,1,3
95349,83,Bachelors,Craft-repair,15100,0.283,1,3
352185,56,HS-grad,Handlers-cleaners,199950,0.231,2,8
174537,48,Some-college,Sales,15652,0.835,5,6
304169,61,Bachelors,Exec-managerial,195055,0.469,4,8
29870,27,Masters,Adm-clerical,19319,0.999,5,5
146047,72,Some-college,Other-service,168000,0.943,2,7
84777,61,Masters,Handlers-cleaners,158500,0.934,5,4
375428,37,HS-grad,Handlers-cleaners,191000,0.983,2,5
150264,83,HS-grad,Handlers-cleaners,15000,0.993,3,3
16498,19,Some-college,Other-service,17800,0.134,4,4
33370,58,Doctorate,Other-service,18222,0.111,4,5
14126,41,HS-grad,Adm-clerical,179300,0.201,1,8
132530,58,Doctorate,Exec-managerial,17000,0.991,4,9
211202,38,Bachelors,Adm-clerical,19200,0.983,2,7
34055,58,Some-college,Other-service,156127,0.219,1,6
168958,62,Some-college,Prof-specialty,24000,0.125,5,2
34741,42,HS-grad,Other-service,136900,0.113,3,4
249370,56,Doctorate,Prof-specialty,193600,0.911,4,6
129018,58,HS-grad,Craft-repair,15134,0.142,5,4
353287,72,Bachelors,Prof-specialty,170000,0.021,5,1
301405,62,Bachelors,Sales,168000,0.999,2,9
144687,41,Bachelors,Exec-managerial,181000,0.610,3,6
123755,75,HS-grad,Handlers-cleaners,16200,0.351,3,6
71811,44,HS-grad,Other-service,17950,0.011,4,6
255369,45,Bachelors,Exec-managerial,18793,0.188,4,8
109024,56,Doctorate,Exec-managerial,193000,0.000,5,9
88568,26,Some-college,Machine-op-inspct,17000,0.059,2,7
208311,48,HS-grad,Sales,100000,0.141,4,8
125120,56,Masters,Adm-clerical,105000,0.111,3,2
228312,46,Masters,Adm-clerical,19200,0.900,3,6
170969,66,Masters,Other-service,184739,0.251,2,5
316469,93,HS-grad,Adm-clerical,151000,0.511,5,9
101514,72,Bachelors,Adm-clerical,186611,0.942,2,9
176845,64,Some-college,Exec-managerial,186000,0.113,1,3
369228,23,Some-college,Sales,192000,0.421,2,8
12287,31,Doctorate,Prof-specialty,184600,0.928,3,6
100322,23,HS-grad,Adm-clerical,197000,0.135,1,7
44438,67,HS-grad,Craft-repair,15600,0.011,2,4
186728,22,HS-grad,Adm-clerical,155500,0.511,5,5
150430,22,Doctorate,Exec-managerial,198000,0.583,5,6
6278,64,HS-grad,Exec-managerial,186300,0.313,4,5
140030,41,Bachelors,Prof-specialty,188225,0.319,4,9
132564,53,Masters,Exec-managerial,15458,0.911,4,10
312344,25,Bachelors,Prof-specialty,18600,0.531,3,7
103225,37,Doctorate,Adm-clerical,120000,0.000,1,2
362691,38,HS-grad,Prof-specialty,154000,0.025,3,7
129989,27,Doctorate,Adm-clerical,191750,0.000,5,9
318963,58,Bachelors,Adm-clerical,172000,0.531,4,2
311256,23,Some-college,Adm-clerical,155000,0.901,5,2
261030,79,Some-college,Other-service,180855,0.186,2,4
122023,84,Bachelors,Exec-managerial,199998,0.108,3,2
347869,52,Some-college,Adm-clerical,184300,0.134,1,3
54750,82,Doctorate,Prof-specialty,199421,0.509,5,8
341277,74,Some-college,Exec-managerial,194000,0.469,2,8
321307,81,Some-college,Prof-specialty,19600,0.012,5,6
48307,83,Doctorate,Other-service,191000,0.999,5,4
336582,56,Some-college,Prof-specialty,199770,0.661,4,3
60929,77,Some-college,Exec-managerial,171000,0.111,3,9
33010,60,Some-college,Prof-specialty,175000,0.956,3,3
255607,59,HS-grad,Exec-managerial,151000,0.493,1,2
245409,59,Bachelors,Prof-specialty,180000,0.485,4,2
93726,39,Some-college,Handlers-cleaners,186000,0.893,4,8
232387,65,Bachelors,Prof-specialty,163000,0.215,2,1
225989,49,Doctorate,Tech-support,192000,0.118,4,10
161614,71,Doctorate,Exec-managerial,19635,0.845,3,3
296836,51,HS-grad,Prof-specialty,165500,0.369,3,4
327362,45,Bachelors,Other-service,184000,0.141,5,6
202995,61,Doctorate,Exec-managerial,179000,0.191,1,7
280247,28,Doctorate,Other-service,148000,0.928,1,8
228749,70,Doctorate,Exec-managerial,199000,0.901,5,3
101334,48,Bachelors,Adm-clerical,157300,0.500,2,2
244575,65,HS-grad,Admin-clerical,177000,0.511,1,7
42510,29,Doctorate,Adm-clerical,187044,0.853,3,5
392023,85,Doctorate,Adm-clerical,15400,,1,3
289559,60,Bachelors,Prof-specialty,16891,0.511,1,5
330209,59,Doctorate,Prof-specialty,173000,0.118,3,7
204570,78,HS-grad,Other-service,182000,0.982,1,6
139983,74,HS-grad,Adm-clerical,17000,0.017,2,4
249006,75,Some-college,Adm-clerical,164011,0.823,3,6
20044,61,Masters,Handlers-cleaners,160000,0.511,1,8
385888,62,HS-grad,Exec-managerial,193440,0.633,3,4
44792,58,Some-college,Adm-clerical,173500,0.895,2,7
201533,47,Masters,Prof-specialty,151000,0.105,4,8
21809,71,Doctorate,Exec-managerial,170000,0.639,1,10
149117,67,HS-grad,Sales,183000,0.531,3,5
35672,30,Bachelors,Exec-managerial,173000,0.987,3,9
216746,28,HS-grad,Adm-clerical,190992,0.911,2,8
4765,19,Masters,Other-service,16100,0.841,3,9
84114,74,Doctorate,Adm-clerical,194150,0.891,4,8
196292,26,Some-college,Exec-managerial,197400,0.155,5,6
285987,31,Masters,Exec-managerial,160000,0.761,2,7
264504,81,HS-grad,Sales,183000,0.994,1,5
231426,72,HS-grad,Prof-specialty,184000,0.853,4,3
133534,81,Bachelors,Other-service,153011,0.491,3,3
386031,40,HS-grad,Sales,31500,0.011,4,8
376649,58,Some-college,Exec-managerial,186000,0.983,3,9
282300,85,Some-college,Exec-managerial,173150,0.535,5,1
140939,21,Masters,Prof-specialty,198300,0.159,2,7
398184,34,HS-grad,Admin-clerical,18120,0.000,5,4
203848,52,HS-grad,Adm-clerical,151909,0.511,3,1
218230,63,Some-college,Sales,170000,0.467,2,4
212795,63,HS-grad,Handlers-cleaners,19142,0.059,3,8
105434,84,Doctorate,Prof-specialty,197000,0.777,1,8
396425,19,Some-college,Other-service,19582,0.876,1,5
306712,54,Masters,Prof-specialty,173000,,3,7
28935,19,Bachelors,Handlers-cleaners,18398,0.911,2,4
265247,55,HS-grad,Handlers-cleaners,191645,0.275,1,6
249658,45,HS-grad,Other-service,19317,0.964,3,2
267496,68,Masters,Exec-managerial,18256,0.565,3,5
201401,62,Masters,Prof-specialty,186500,0.215,4,8
41375,28,Some-college,Handlers-cleaners,15000,0.119,1,3
155503,51,HS-grad,Other-service,18000,0.011,1,3
20666,25,Masters,Adm-clerical,177300,0.511,3,2
175592,55,Masters,Prof-specialty,165800,0.415,5,2
193369,58,Masters,Prof-specialty,175000,0.919,5,9
346667,67,Masters,Adm-clerical,180000,0.151,5,3
173311,24,HS-grad,Other-service,17100,0.213,4,5
248589,50,Masters,Adm-clerical,199000,0.432,4,6
7348,92,Doctorate,Exec-managerial,187491,0.623,1,2
314300,63,Doctorate,Adm-clerical,195519,0.958,3,6
193830,65,Doctorate,Prof-specialty,180000,0.100,3,6
316126,67,Some-college,Sales,154000,0.444,5,8
149843,88,HS-grad,Handlers-cleaners,175000,0.691,2,5
386250,58,Doctorate,Exec-managerial,192000,0.059,4,6
267081,44,HS-grad,Other-service,144000,0.135,4,8
192134,38,HS-grad,Sales,169000,0.523,3,6
216917,60,Some-college,Sales,158150,0.935,4,5
111250,58,Masters,Adm-clerical,175000,0.419,2,10
343040,59,HS-grad,Sales,18000,0.479,2,8
156868,58,HS-grad,Exec-managerial,154000,0.425,5,5
364003,38,Masters,Prof-specialty,157000,0.428,2,5
332541,43,Some-college,Adm-clerical,19250,0.129,3,6
243359,27,Doctorate,Exec-managerial,19100,0.835,3,7
13550,35,Bachelors,Other-service,181520,0.823,2,10
137881,83,HS-grad,Other-service,180000,0.177,1,7
109883,54,Bachelors,Sales,151000,0.215,4,4
201201,28,Some-college,Adm-clerical,16391,0.161,2,6
241066,33,Some-college,Prof-specialty,175000,0.486,3,4
263637,71,Some-college,Other-service,195000,0.151,5,3
148028,39,Some-college,Exec-managerial,166177,0.375,1,2
182710,42,Some-college,Handlers-cleaners,15750,0.234,1,4
384666,62,HS-grad,Other-service,183000,0.567,5,7
274626,33,Some-college,Other-service,193000,0.425,2,8
336574,85,HS-grad,Adm-clerical,17111,0.213,3,9
91393,39,Some-college,Adm-clerical,18429,0.111,2,5
242378,22,HS-grad,Other-service,18261,0.951,1,8
354292,26,Masters,Prof-specialty,196000,0.995,3,4
291760,33,HS-grad,Exec-managerial,193400,0.000,4,9
338338,55,Some-college,Prof-specialty,155319,0.628,3,9
301734,54,HS-grad,Handlers-cleaners,196213,0.845,3,6
310606,60,Bachelors,Adm-clerical,185000,0.813,5,10
17405,68,HS-grad,Handlers-cleaners,19032,0.121,2,2
186736,58,Masters,Prof-specialty,182000,0.821,5,9
145024,25,Some-college,Other-service,16000,0.984,2,2
165358,68,Bachelors,Exec-managerial,16650,0.944,3,9
251647,56,Some-college,Adm-clerical,181000,0.111,1,1
92615,31,HS-grad,Sales,20000,0.678,1,6
393373,75,HS-grad,Adm-clerical,164141,0.176,1,3
106528,57,Bachelors,Handlers-cleaners,199000,0.312,3,7
325096,46,Some-college,Sales,152000,0.822,5,5
53894,22,Doctorate,Exec-managerial,17394,0.123,3,2
363794,56,Some-college,Other-service,167000,0.725,5,4
97076,35,Bachelors,Prof-specialty,190000,0.118,2,8
348685,70,Masters,Handlers-cleaners,183000,0.525,3,9
175282,84,HS-grad,Prof-specialty,195000,0.983,3,8
175712,31,Masters,Prof-specialty,158998,0.956,4,7
37684,50,Some-college,Handlers-cleaners,179550,0.964,5,9
368514,64,HS-grad,Adm-clerical,170310,0.114,3,8
381278,51,Doctorate,Exec-managerial,19638,0.375,2,8
65285,22,HS-grad,Other-service,145000,0.911,3,4
181649,86,Doctorate,Prof-specialty,15000,0.235,5,4
178400,65,Some-college,Prof-specialty,15500,0.000,5,3
299750,61,HS-grad,Adm-clerical,16425,0.791,1,4
304193,29,Doctorate,Other-service,179000,0.941,2,9
350858,78,HS-grad,Adm-clerical,172000,0.531,5,4
398634,29,Bachelors,Exec-managerial,198415,0.142,3,1
266163,29,Doctorate,Exec-managerial,158000,0.485,2,9
93047,38,Some-college,Sales,175850,0.625,4,7
80510,73,Doctorate,Sales,19991,0.113,1,10
304735,73,Bachelors,Prof-specialty,196300,0.945,1,7
254719,31,Some-college,Prof-specialty,17331,0.998,1,8
330563,41,Bachelors,Adm-clerical,151000,0.964,2,9
354370,52,HS-grad,Exec-managerial,18019,0.511,5,6
210944,30,Some-college,Adm-clerical,170000,0.955,5,4
312493,59,Some-college,Sales,172000,0.631,1,7
23298,49,HS-grad,Adm-clerical,19555,0.142,3,4
262757,22,HS-grad,Prof-specialty,181000,0.928,5,1
99466,21,Some-college,Craft-repair,16000,0.235,5,1
108772,42,Bachelors,Prof-specialty,195000,0.345,5,3
307427,49,HS-grad,Machine-op-inspct,151400,0.113,2,5
199200,24,Some-college,Exec-managerial,18000,0.191,1,6
301137,83,Bachelors,Prof-specialty,174000,0.011,1,4
136454,59,Masters,Prof-specialty,19370,0.998,3,4
110937,49,Some-college,Exec-managerial,155000,0.189,5,7
375324,82,Bachelors,Prof-specialty,187000,0.400,3,6
265896,38,Bachelors,Exec-managerial,180000,0.999,2,10
96684,55,Bachelors,Prof-specialty,17200,0.525,3,8
232613,73,Bachelors,Exec-managerial,199820,0.000,3,8
370591,49,Doctorate,Exec-managerial,122000,0.195,4,8
183380,41,Masters,Machine-op-inspct,168000,0.193,1,10
278506,51,Bachelors,Adm-clerical,164000,0.695,4,3
267537,43,HS-grad,Handlers-cleaners,183456,0.998,1,4
98866,38,HS-grad,Machine-op-inspct,153399,0.982,5,6
109520,55,Bachelors,Sales,165000,0.592,2,9
3217,56,HS-grad,Adm-clerical,18150,0.569,1,6
85305,41,Doctorate,Exec-managerial,191000,0.432,5,7
34628,26,HS-grad,Adm-clerical,186700,0.421,5,9
304194,51,Bachelors,Handlers-cleaners,195000,0.319,1,3
214,76,Doctorate,Prof-specialty,159000,0.956,5,9
108055,82,Bachelors,Exec-managerial,16993,0.964,5,9
170603,31,Masters,Exec-managerial,197000,0.509,2,8
350488,57,HS-grad,Prof-specialty,191667,0.006,4,4
13418,85,Bachelors,Adm-clerical,16381,0.123,3,6
105937,29,Bachelors,Sales,187778,0.982,2,7
48353,25,HS-grad,Sales,180000,0.191,3,5
297784,44,HS-grad,Prof-specialty,164000,0.423,4,8
392062,74,Masters,Prof-specialty,157475,0.142,3,8
148272,38,Bachelors,Other-service,18719,0.964,5,6
279947,65,Masters,Other-service,15119,0.001,2,7
328608,27,Bachelors,Prof-specialty,158000,0.000,4,9
199145,34,Masters,Exec-managerial,123750,0.911,5,2
184181,26,Some-college,Adm-clerical,15120,0.133,3,3
241325,63,HS-grad,Exec-managerial,155000,0.692,2,9
297991,67,HS-grad,Other-service,15873,0.001,3,5
84422,29,Some-college,Adm-clerical,16933,0.145,5,10
324146,44,Some-college,Handlers-cleaners,15600,0.667,2,6
366326,37,HS-grad,Handlers-cleaners,170000,0.189,3,9
348545,41,HS-grad,Other-service,161111,0.198,4,2
229873,78,HS-grad,Other-service,105000,0.964,5,8
220868,29,Doctorate,Prof-specialty,162350,0.281,3,5
159102,56,Doctorate,Prof-specialty,144000,0.191,3,7
186355,73,HS-grad,Adm-clerical,162000,0.624,2,8
336810,55,HS-grad,Exec-managerial,157225,0.841,1,2
326623,71,Doctorate,Prof-specialty,193140,0.928,4,7
104322,62,Masters,Adm-clerical,169981,0.783,5,9
289217,68,HS-grad,Machine-op-inspct,167000,0.100,2,6
244726,44,Some-college,Sales,17200,0.113,4,5
87128,56,Bachelors,Prof-specialty,148000,0.191,3,5
142002,43,Some-college,Exec-managerial,191000,0.813,5,3
145828,58,HS-grad,Other-service,17500,0.645,2,8
37580,40,Some-college,Adm-clerical,154000,0.952,5,7
14243,81,Doctorate,Exec-managerial,18893,0.513,4,8
215273,81,Bachelors,Adm-clerical,180000,0.175,2,4
388916,91,Bachelors,Other-service,148000,0.989,5,10
392908,27,Some-college,Sales,183000,0.425,2,6
300661,19,HS-grad,Other-service,15952,0.157,1,7
352743,80,HS-grad,Other-service,192191,0.456,2,6
192613,45,Some-college,Prof-specialty,18800,0.928,5,9
123739,22,HS-grad,Tech-support,159000,0.428,3,9
376478,29,HS-grad,Other-service,15400,0.191,2,6
8386,21,HS-grad,Exec-managerial,17300,0.911,1,9
272573,68,Bachelors,Exec-managerial,190000,0.157,1,6
216762,75,Masters,Exec-managerial,177857,0.195,4,5
202838,81,Masters,Craft-repair,174000,0.439,3,2
246363,58,Some-college,Handlers-cleaners,153000,0.939,3,6
70382,69,HS-grad,Exec-managerial,157000,0.111,4,4
92311,68,HS-grad,Adm-clerical,100000,0.117,2,9
122571,56,HS-grad,Other-service,21600,0.123,2,9
166225,32,Masters,Other-service,190995,0.111,4,1
322664,43,Some-college,Other-service,15000,0.421,2,5
156342,75,Masters,Sales,17170,0.151,2,9
183720,69,Some-college,Prof-specialty,183000,0.128,4,1
195368,29,Some-college,Other-service,157000,0.741,4,5
40337,78,HS-grad,Adm-clerical,18800,0.442,2,9
108606,18,HS-grad,Handlers-cleaners,16900,0.695,1,8
226243,28,Doctorate,Sales,193350,0.113,2,3
288821,30,HS-grad,Other-service,35000,0.219,4,2
58808,58,Masters,Exec-managerial,167100,0.838,2,5
243103,63,Bachelors,Exec-managerial,15573,0.995,5,9
338452,63,Doctorate,Prof-specialty,183999,0.958,5,4
288970,63,HS-grad,Adm-clerical,158140,0.235,4,3
331004,49,Bachelors,Adm-clerical,190000,0.998,4,7
207865,41,Doctorate,Other-service,175000,0.234,4,3
22653,28,HS-grad,Exec-managerial,19200,0.928,5,8
161369,64,Some-college,Exec-managerial,151011,0.819,3,7
151710,67,Bachelors,Prof-specialty,180000,0.629,3,9
90781,57,HS-grad,Prof-specialty,19155,0.124,3,8
66399,51,Doctorate,Adm-clerical,15479,0.937,2,1
117211,59,HS-grad,Adm-clerical,19752,0.134,4,4
87386,62,HS-grad,Exec-managerial,196519,0.421,2,3
157580,35,Some-college,Prof-specialty,195000,0.964,1,10
343219,27,Doctorate,Other-service,175000,0.999,5,3
335393,44,Masters,Prof-specialty,194321,0.956,2,9
80505,69,Masters,Handlers-cleaners,18691,0.956,1,4
327432,65,Masters,Sales,158964,0.989,1,3
207344,25,Some-college,Adm-clerical,169300,0.235,3,7
377457,42,HS-grad,Other-service,15831,0.083,1,9
340551,25,HS-grad,Other-service,21000,0.216,2,8
314129,39,HS-grad,Other-service,151600,0.851,4,5
351408,56,Doctorate,Exec-managerial,153000,0.012,5,3
214295,35,HS-grad,Handlers-cleaners,15110,0.058,1,2
279443,72,Masters,Prof-specialty,190000,0.941,3,4
169165,71,HS-grad,Exec-managerial,185000,0.133,2,9
38346,60,Some-college,Craft-repair,19849,0.982,1,5
327690,29,HS-grad,Handlers-cleaners,151000,0.191,1,6
